Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,AM-PVP H-1-Octanol-2,4,6-TrimethylPyridine-Benzyl Alcohol-Cyclopentanone,,,,,
Reactor1,15.04 mg/ml PVP H in 1-octanol,,,,,,,
Reactor2,14.99 mg/ml PVP H in 2,4,6-TrimethylPyridine,,,,,
Reactor3,15.05 mg/ml PVP H in Benzyl Alcohol,,,,,,,
Reactor4,15.04 mg/ml PVP H in Cyclopentanone,,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,1,300,000 MW,,,,,
polymer_ids,PVP H:60,,,,,,,
solvent_ids,1-octanol:47,"2,4,6-TrimethylPyridine:44",Benzyl Alcohol:48,Cyclopentanone:45,,,,
Start of Experiment,9/27/23 12:13,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,D,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,33, sec,,,,
Tune,,,,,,,,
9/27/23 12:22,0:09:02,22.5,22.4,100,76,100,80,0
9/27/23 12:22,0:09:03,22.5,22.4,100,72,100,82,0
9/27/23 12:22,0:09:04,22.5,22.4,100,76,100,86,0
9/27/23 12:22,0:09:05,22.5,22.4,100,79,100,82,0
9/27/23 12:22,0:09:06,22.5,22.4,100,74,100,77,0
9/27/23 12:22,0:09:07,22.5,22.4,100,76,100,88,0
9/27/23 12:22,0:09:08,22.5,22.4,100,74,100,84,0
9/27/23 12:23,0:09:09,22.5,22.4,100,76,100,84,0
9/27/23 12:23,0:09:10,22.5,22.4,100,74,100,84,0
9/27/23 12:23,0:09:11,22.6,22.4,100,79,100,87,0
9/27/23 12:23,0:09:12,22.6,22.4,100,72,100,87,0
9/27/23 12:23,0:09:13,22.6,22.4,100,76,100,88,0
9/27/23 12:23,0:09:14,22.6,22.4,100,74,100,89,0
9/27/23 12:23,0:09:15,22.6,22.5,100,74,100,82,0
9/27/23 12:23,0:09:16,22.6,22.5,100,71,100,87,0
9/27/23 12:23,0:09:17,22.6,22.5,100,78,100,82,0
9/27/23 12:23,0:09:18,22.6,22.5,100,76,100,82,0
9/27/23 12:23,0:09:19,22.6,22.5,100,71,100,86,0
9/27/23 12:23,0:09:20,22.6,22.5,100,74,100,84,0
9/27/23 12:23,0:09:21,22.6,22.5,100,73,100,86,0
9/27/23 12:23,0:09:22,22.6,22.5,100,79,100,86,0
9/27/23 12:23,0:09:23,22.7,22.5,100,76,100,87,0
9/27/23 12:23,0:09:24,22.7,22.5,100,74,100,86,0
9/27/23 12:23,0:09:25,22.7,22.6,100,74,100,85,0
9/27/23 12:23,0:09:26,22.7,22.6,100,76,100,93,0
9/27/23 12:23,0:09:27,22.7,22.6,100,75,100,87,0
9/27/23 12:23,0:09:29,22.7,22.6,100,68,100,88,0
9/27/23 12:23,0:09:30,22.7,22.6,100,72,100,91,0
9/27/23 12:23,0:09:31,22.7,22.6,100,77,100,92,0
9/27/23 12:23,0:09:32,22.7,22.6,100,76,100,89,0
9/27/23 12:23,0:09:33,22.7,22.6,100,76,100,90,0
9/27/23 12:23,0:09:34,22.7,22.6,100,76,100,89,0
9/27/23 12:23,0:09:35,22.7,22.6,100,74,100,90,0
9/27/23 12:23,0:09:36,22.8,22.6,100,73,100,90,0
9/27/23 12:23,0:09:37,22.8,22.6,100,81,100,88,0
9/27/23 12:23,0:09:38,22.8,22.6,100,76,100,86,0
9/27/23 12:23,0:09:39,22.8,22.7,100,74,100,88,0
9/27/23 12:23,0:09:40,22.8,22.7,100,72,100,87,0
9/27/23 12:23,0:09:41,22.8,22.7,100,76,100,89,0
9/27/23 12:23,0:09:42,22.8,22.7,100,78,100,88,0
9/27/23 12:23,0:09:43,22.8,22.7,100,79,100,84,0
9/27/23 12:23,0:09:44,22.8,22.7,100,76,100,89,0
9/27/23 12:23,0:09:45,22.8,22.7,100,74,100,90,0
9/27/23 12:23,0:09:46,22.8,22.7,100,74,100,90,0
9/27/23 12:23,0:09:47,22.9,22.7,100,75,100,95,0
9/27/23 12:23,0:09:48,22.9,22.7,100,75,100,87,0
9/27/23 12:23,0:09:49,22.9,22.7,100,70,100,95,0
9/27/23 12:23,0:09:50,22.9,22.8,100,77,100,89,0
9/27/23 12:23,0:09:51,22.9,22.8,100,76,100,90,0
9/27/23 12:23,0:09:52,22.9,22.8,100,77,100,91,0
9/27/23 12:23,0:09:53,22.9,22.8,100,76,100,96,0
9/27/23 12:23,0:09:54,22.9,22.8,100,72,100,88,0
9/27/23 12:23,0:09:55,22.9,22.8,100,77,100,93,0
9/27/23 12:23,0:09:56,22.9,22.9,100,71,100,94,0
9/27/23 12:23,0:09:57,22.9,22.8,100,75,100,89,0
9/27/23 12:23,0:09:58,22.9,22.9,100,81,100,95,0
9/27/23 12:23,0:09:59,23,22.8,100,71,100,92,0
9/27/23 12:23,0:10:00,23,22.8,100,77,100,94,0
9/27/23 12:23,0:10:01,23,22.8,100,79,100,92,0
9/27/23 12:23,0:10:02,23,22.9,100,79,100,92,0
9/27/23 12:23,0:10:03,23,22.9,100,80,100,92,0
9/27/23 12:23,0:10:04,23,22.9,100,78,100,95,0
9/27/23 12:23,0:10:05,23,22.9,100,74,100,92,0
9/27/23 12:23,0:10:06,23,22.9,100,76,100,98,0
9/27/23 12:23,0:10:07,23,22.9,100,72,100,95,0
9/27/23 12:23,0:10:08,23,23,100,80,100,90,0
9/27/23 12:24,0:10:09,23,23,100,76,100,94,0
9/27/23 12:24,0:10:10,23,23,100,78,100,93,0
9/27/23 12:24,0:10:11,23.1,22.9,100,82,100,98,0
9/27/23 12:24,0:10:12,23.1,22.9,100,75,100,99,0
9/27/23 12:24,0:10:13,23.1,23,100,71,100,94,0
9/27/23 12:24,0:10:14,23.1,22.9,100,76,100,91,0
9/27/23 12:24,0:10:15,23.1,23,100,76,100,94,0
9/27/23 12:24,0:10:16,23.1,23,100,74,100,95,0
9/27/23 12:24,0:10:17,23.1,23,100,73,100,97,0
9/27/23 12:24,0:10:18,23.1,23,100,76,100,98,0
9/27/23 12:24,0:10:19,23.1,23.1,100,76,100,91,0
9/27/23 12:24,0:10:20,23.1,23.1,100,76,100,94,0
9/27/23 12:24,0:10:21,23.1,23.1,100,76,100,95,0
9/27/23 12:24,0:10:22,23.1,23.1,100,77,100,97,0
9/27/23 12:24,0:10:23,23.2,23.1,100,76,100,100,0
9/27/23 12:24,0:10:24,23.2,23.1,100,74,100,97,0
9/27/23 12:24,0:10:25,23.2,23.1,100,77,100,97,0
9/27/23 12:24,0:10:26,23.2,23.1,100,71,100,97,0
9/27/23 12:24,0:10:27,23.2,23.1,100,75,100,97,0
9/27/23 12:24,0:10:28,23.2,23.1,100,73,100,100,0
9/27/23 12:24,0:10:29,23.2,23.1,100,74,100,95,0
9/27/23 12:24,0:10:30,23.2,23.1,100,78,100,99,0
9/27/23 12:24,0:10:31,23.2,23.2,100,76,100,98,0
9/27/23 12:24,0:10:32,23.2,23.2,100,76,100,99,0
9/27/23 12:24,0:10:33,23.2,23.2,100,76,100,100,0
9/27/23 12:24,0:10:34,23.2,23.2,100,73,100,100,0
9/27/23 12:24,0:10:35,23.3,23.2,100,81,100,100,0
9/27/23 12:24,0:10:36,23.3,23.2,100,79,100,100,0
9/27/23 12:24,0:10:37,23.3,23.2,100,70,100,99,0
9/27/23 12:24,0:10:38,23.3,23.2,100,73,100,100,0
9/27/23 12:24,0:10:39,23.3,23.2,100,76,100,97,0
9/27/23 12:24,0:10:40,23.3,23.2,100,73,100,100,0
9/27/23 12:24,0:10:41,23.3,23.2,100,76,100,97,0
9/27/23 12:24,0:10:42,23.3,23.2,100,74,100,100,0
9/27/23 12:24,0:10:43,23.3,23.3,100,76,100,100,0
9/27/23 12:24,0:10:44,23.3,23.3,100,76,100,100,0
9/27/23 12:24,0:10:45,23.3,23.3,100,74,100,100,0
9/27/23 12:24,0:10:46,23.3,23.3,100,75,100,98,0
9/27/23 12:24,0:10:47,23.4,23.3,100,76,100,100,0
9/27/23 12:24,0:10:49,23.4,23.3,100,76,100,98,0
9/27/23 12:24,0:10:50,23.4,23.3,100,79,100,100,0
9/27/23 12:24,0:10:51,23.4,23.3,100,77,100,100,0
9/27/23 12:24,0:10:52,23.4,23.3,100,76,100,100,0
9/27/23 12:24,0:10:53,23.4,23.3,100,74,100,100,0
9/27/23 12:24,0:10:54,23.4,23.3,100,76,100,100,0
9/27/23 12:24,0:10:55,23.4,23.4,100,78,100,100,0
9/27/23 12:24,0:10:56,23.4,23.4,100,78,100,100,0
9/27/23 12:24,0:10:57,23.4,23.4,100,73,100,100,0
9/27/23 12:24,0:10:58,23.4,23.4,100,74,100,100,0
9/27/23 12:24,0:10:59,23.4,23.4,100,78,100,100,0
9/27/23 12:24,0:11:00,23.5,23.4,100,73,100,100,0
9/27/23 12:24,0:11:01,23.5,23.4,100,76,100,100,0
9/27/23 12:24,0:11:02,23.5,23.4,100,76,100,100,0
9/27/23 12:24,0:11:03,23.5,23.4,100,78,100,100,0
9/27/23 12:24,0:11:04,23.5,23.4,100,80,100,100,0
9/27/23 12:24,0:11:05,23.5,23.4,100,79,100,100,0
9/27/23 12:24,0:11:06,23.5,23.5,100,76,100,100,0
9/27/23 12:24,0:11:07,23.5,23.5,100,76,100,100,0
9/27/23 12:24,0:11:08,23.5,23.5,100,74,100,100,0
9/27/23 12:25,0:11:09,23.5,23.5,100,77,100,100,0
9/27/23 12:25,0:11:10,23.5,23.5,100,77,100,100,0
9/27/23 12:25,0:11:11,23.6,23.5,100,74,100,100,0
9/27/23 12:25,0:11:12,23.6,23.5,100,78,100,100,0
9/27/23 12:25,0:11:13,23.6,23.5,100,73,100,100,0
9/27/23 12:25,0:11:14,23.6,23.5,100,76,100,100,0
9/27/23 12:25,0:11:15,23.6,23.5,100,69,100,100,0
9/27/23 12:25,0:11:16,23.6,23.5,100,78,100,100,0
9/27/23 12:25,0:11:17,23.6,23.6,100,76,100,100,0
9/27/23 12:25,0:11:18,23.6,23.6,100,74,100,100,0
9/27/23 12:25,0:11:19,23.6,23.6,100,75,100,100,0
9/27/23 12:25,0:11:20,23.6,23.6,100,76,100,100,0
9/27/23 12:25,0:11:21,23.6,23.6,100,77,100,100,0
9/27/23 12:25,0:11:22,23.6,23.6,100,72,100,100,0
9/27/23 12:25,0:11:23,23.7,23.6,100,74,100,100,0
9/27/23 12:25,0:11:24,23.7,23.6,100,76,100,100,0
9/27/23 12:25,0:11:25,23.7,23.6,100,77,100,100,0
9/27/23 12:25,0:11:26,23.7,23.6,100,75,100,100,0
9/27/23 12:25,0:11:27,23.7,23.6,100,75,100,100,0
9/27/23 12:25,0:11:28,23.7,23.6,100,78,100,100,0
9/27/23 12:25,0:11:30,23.7,23.6,100,78,100,100,0
9/27/23 12:25,0:11:31,23.7,23.7,100,73,100,100,0
9/27/23 12:25,0:11:32,23.7,23.7,100,78,100,100,0
9/27/23 12:25,0:11:33,23.7,23.7,100,74,100,100,0
9/27/23 12:25,0:11:34,23.7,23.7,100,75,100,100,0
9/27/23 12:25,0:11:35,23.8,23.7,100,79,100,100,0
9/27/23 12:25,0:11:36,23.8,23.7,100,75,100,100,0
9/27/23 12:25,0:11:37,23.8,23.7,100,78,100,100,0
9/27/23 12:25,0:11:38,23.8,23.7,100,77,100,100,0
9/27/23 12:25,0:11:39,23.8,23.7,100,81,100,100,0
9/27/23 12:25,0:11:40,23.8,23.7,100,78,100,100,0
9/27/23 12:25,0:11:41,23.8,23.7,100,76,100,100,0
9/27/23 12:25,0:11:42,23.8,23.7,100,79,100,100,0
9/27/23 12:25,0:11:43,23.8,23.8,100,78,100,100,0
9/27/23 12:25,0:11:44,23.8,23.8,100,73,100,100,0
9/27/23 12:25,0:11:45,23.8,23.8,100,78,100,100,0
9/27/23 12:25,0:11:46,23.8,23.8,100,73,100,100,0
9/27/23 12:25,0:11:47,23.9,23.8,100,75,100,100,0
9/27/23 12:25,0:11:48,23.9,23.8,100,73,100,100,0
9/27/23 12:25,0:11:49,23.9,23.8,100,71,100,100,0
9/27/23 12:25,0:11:50,23.9,23.8,100,77,100,100,0
9/27/23 12:25,0:11:51,23.9,23.8,100,76,100,100,0
9/27/23 12:25,0:11:52,23.9,23.8,100,75,100,100,0
9/27/23 12:25,0:11:53,23.9,23.8,100,76,100,100,0
9/27/23 12:25,0:11:54,23.9,23.8,100,74,100,100,0
9/27/23 12:25,0:11:55,23.9,23.9,100,71,100,100,0
9/27/23 12:25,0:11:56,23.9,23.9,100,79,100,100,0
9/27/23 12:25,0:11:57,23.9,23.9,100,76,100,100,0
9/27/23 12:25,0:11:58,23.9,23.9,100,78,100,100,0
9/27/23 12:25,0:11:59,24,23.9,100,73,100,100,0
9/27/23 12:25,0:12:00,24,23.9,100,76,100,100,0
9/27/23 12:25,0:12:01,24,23.9,100,78,100,100,0
9/27/23 12:25,0:12:02,24,23.9,100,79,100,100,0
9/27/23 12:25,0:12:03,24,23.9,100,74,100,100,0
9/27/23 12:25,0:12:04,24,23.9,100,72,100,100,0
9/27/23 12:25,0:12:06,24,24,100,76,100,100,0
9/27/23 12:25,0:12:07,24,24,100,77,100,100,0
9/27/23 12:25,0:12:08,24,24,100,78,100,100,0
9/27/23 12:26,0:12:09,24,24,100,77,100,100,0
9/27/23 12:26,0:12:10,24,24,100,73,100,100,0
9/27/23 12:26,0:12:11,24,24,100,79,100,100,0
9/27/23 12:26,0:12:12,24.1,24,100,79,100,100,0
9/27/23 12:26,0:12:13,24.1,24,100,76,100,100,0
9/27/23 12:26,0:12:14,24.1,24,100,78,100,100,0
9/27/23 12:26,0:12:15,24.1,24,100,78,100,100,0
9/27/23 12:26,0:12:16,24.1,24,100,77,100,100,0
9/27/23 12:26,0:12:17,24.1,24.1,100,72,100,100,0
9/27/23 12:26,0:12:18,24.1,24.1,100,74,100,100,0
9/27/23 12:26,0:12:19,24.1,24.1,100,73,100,100,0
9/27/23 12:26,0:12:20,24.1,24.1,100,74,100,100,0
9/27/23 12:26,0:12:21,24.1,24.1,100,76,100,100,0
9/27/23 12:26,0:12:22,24.1,24.1,100,75,100,100,0
9/27/23 12:26,0:12:23,24.2,24.1,100,74,100,100,0
9/27/23 12:26,0:12:24,24.2,24.1,100,76,100,100,0
9/27/23 12:26,0:12:25,24.2,24.1,100,76,100,100,0
9/27/23 12:26,0:12:26,24.2,24.1,100,73,100,100,0
9/27/23 12:26,0:12:27,24.2,24.1,100,79,100,100,0
9/27/23 12:26,0:12:28,24.2,24.1,100,73,100,100,0
9/27/23 12:26,0:12:29,24.2,24.2,100,78,100,100,0
9/27/23 12:26,0:12:30,24.2,24.2,100,79,100,100,0
9/27/23 12:26,0:12:31,24.2,24.2,100,81,100,100,0
9/27/23 12:26,0:12:32,24.2,24.2,100,76,100,100,0
9/27/23 12:26,0:12:33,24.2,24.2,100,74,100,100,0
9/27/23 12:26,0:12:34,24.2,24.2,100,77,100,100,0
9/27/23 12:26,0:12:35,24.3,24.2,100,78,100,100,0
9/27/23 12:26,0:12:36,24.3,24.2,100,77,100,100,0
9/27/23 12:26,0:12:37,24.3,24.2,100,77,100,100,0
9/27/23 12:26,0:12:38,24.3,24.2,100,74,100,100,0
9/27/23 12:26,0:12:39,24.3,24.2,100,76,100,100,0
9/27/23 12:26,0:12:40,24.3,24.2,100,76,100,100,0
9/27/23 12:26,0:12:41,24.3,24.2,100,76,100,100,0
9/27/23 12:26,0:12:42,24.3,24.3,100,76,100,100,0
9/27/23 12:26,0:12:43,24.3,24.3,100,78,100,100,0
9/27/23 12:26,0:12:44,24.3,24.3,100,76,100,100,0
9/27/23 12:26,0:12:45,24.3,24.3,100,78,100,100,0
9/27/23 12:26,0:12:46,24.3,24.3,100,76,100,100,0
9/27/23 12:26,0:12:47,24.4,24.3,100,76,100,100,0
9/27/23 12:26,0:12:48,24.4,24.3,100,77,100,100,0
9/27/23 12:26,0:12:49,24.4,24.3,100,78,100,100,0
9/27/23 12:26,0:12:50,24.4,24.3,100,76,100,100,0
9/27/23 12:26,0:12:51,24.4,24.3,100,73,100,100,0
9/27/23 12:26,0:12:52,24.4,24.3,100,74,100,100,0
9/27/23 12:26,0:12:53,24.4,24.3,100,82,100,100,0
9/27/23 12:26,0:12:54,24.4,24.3,100,79,100,100,0
9/27/23 12:26,0:12:55,24.4,24.3,100,73,100,100,0
9/27/23 12:26,0:12:56,24.4,24.4,100,77,100,100,0
9/27/23 12:26,0:12:57,24.4,24.4,100,75,100,100,0
9/27/23 12:26,0:12:58,24.4,24.4,100,74,100,100,0
9/27/23 12:26,0:12:59,24.5,24.4,100,71,100,100,0
9/27/23 12:26,0:13:00,24.5,24.4,100,74,100,100,0
9/27/23 12:26,0:13:01,24.5,24.4,100,77,100,100,0
9/27/23 12:26,0:13:02,24.5,24.4,100,74,100,100,0
9/27/23 12:26,0:13:03,24.5,24.4,100,79,100,100,0
9/27/23 12:26,0:13:04,24.5,24.4,100,77,100,100,0
9/27/23 12:26,0:13:05,24.5,24.4,100,80,100,100,0
9/27/23 12:26,0:13:06,24.5,24.4,100,73,100,100,0
9/27/23 12:26,0:13:07,24.5,24.4,100,79,100,100,0
9/27/23 12:27,0:13:08,24.5,24.4,100,81,100,100,0
9/27/23 12:27,0:13:09,24.5,24.4,100,79,100,100,0
9/27/23 12:27,0:13:10,24.5,24.4,100,74,100,100,0
9/27/23 12:27,0:13:11,24.6,24.4,100,74,100,100,0
9/27/23 12:27,0:13:12,24.6,24.4,100,75,100,100,0
9/27/23 12:27,0:13:13,24.6,24.4,100,78,100,100,0
9/27/23 12:27,0:13:14,24.6,24.4,100,70,100,100,0
9/27/23 12:27,0:13:15,24.6,24.5,100,71,100,100,0
9/27/23 12:27,0:13:16,24.6,24.5,100,73,100,100,0
9/27/23 12:27,0:13:17,24.6,24.5,100,72,100,100,0
9/27/23 12:27,0:13:18,24.6,24.5,100,78,100,100,0
9/27/23 12:27,0:13:19,24.6,24.5,100,79,100,100,0
9/27/23 12:27,0:13:21,24.6,24.5,100,75,100,100,0
9/27/23 12:27,0:13:22,24.6,24.5,100,76,100,100,0
9/27/23 12:27,0:13:23,24.7,24.5,100,73,100,100,0
9/27/23 12:27,0:13:24,24.7,24.5,100,76,100,100,0
9/27/23 12:27,0:13:25,24.7,24.5,100,75,100,100,0
9/27/23 12:27,0:13:26,24.7,24.5,100,73,100,100,0
9/27/23 12:27,0:13:27,24.7,24.6,100,75,100,100,0
9/27/23 12:27,0:13:28,24.7,24.6,100,71,100,100,0
9/27/23 12:27,0:13:29,24.7,24.6,100,71,100,100,0
9/27/23 12:27,0:13:30,24.7,24.6,100,78,100,100,0
9/27/23 12:27,0:13:31,24.7,24.6,100,71,100,100,0
9/27/23 12:27,0:13:32,24.7,24.6,100,71,100,100,0
9/27/23 12:27,0:13:33,24.7,24.6,100,77,100,100,0
9/27/23 12:27,0:13:34,24.7,24.6,100,74,100,100,0
9/27/23 12:27,0:13:35,24.8,24.6,100,77,100,100,0
9/27/23 12:27,0:13:36,24.8,24.6,100,75,100,100,0
9/27/23 12:27,0:13:37,24.8,24.6,100,77,100,100,0
9/27/23 12:27,0:13:38,24.8,24.6,100,76,100,100,0
9/27/23 12:27,0:13:39,24.8,24.7,100,75,100,100,0
9/27/23 12:27,0:13:40,24.8,24.7,100,74,100,100,0
9/27/23 12:27,0:13:41,24.8,24.7,100,74,100,100,0
9/27/23 12:27,0:13:42,24.8,24.7,100,79,100,100,0
9/27/23 12:27,0:13:43,24.8,24.7,100,78,100,100,0
9/27/23 12:27,0:13:44,24.8,24.7,100,76,100,100,0
9/27/23 12:27,0:13:45,24.8,24.7,100,77,100,100,0
9/27/23 12:27,0:13:46,24.8,24.7,100,78,100,100,0
9/27/23 12:27,0:13:47,24.9,24.7,100,79,100,100,0
9/27/23 12:27,0:13:48,24.9,24.7,100,78,100,100,0
9/27/23 12:27,0:13:49,24.9,24.7,100,71,100,100,0
9/27/23 12:27,0:13:50,24.9,24.7,100,75,100,100,0
9/27/23 12:27,0:13:51,24.9,24.8,100,81,100,100,0
9/27/23 12:27,0:13:52,24.9,24.8,100,78,100,100,0
9/27/23 12:27,0:13:53,24.9,24.8,100,77,100,100,0
9/27/23 12:27,0:13:54,24.9,24.8,100,73,100,100,0
9/27/23 12:27,0:13:55,24.9,24.8,100,78,100,100,0
9/27/23 12:27,0:13:56,24.9,24.8,100,75,100,100,0
9/27/23 12:27,0:13:57,24.9,24.8,100,75,100,100,0
9/27/23 12:27,0:13:58,24.9,24.8,100,78,100,100,0
9/27/23 12:27,0:13:59,25,24.8,100,74,100,100,0
9/27/23 12:27,0:14:00,25,24.8,100,76,100,100,0
9/27/23 12:27,0:14:01,25,24.8,100,78,100,100,0
9/27/23 12:27,0:14:02,25,24.8,100,78,100,100,0
9/27/23 12:27,0:14:03,25,24.9,100,77,100,100,0
9/27/23 12:27,0:14:04,25,24.9,100,76,100,100,0
9/27/23 12:27,0:14:05,25,24.9,100,78,100,100,0
9/27/23 12:27,0:14:06,25,24.9,100,76,100,100,0
9/27/23 12:27,0:14:07,25,24.9,100,73,100,100,0
9/27/23 12:27,0:14:08,25,24.9,100,75,100,100,0
9/27/23 12:28,0:14:09,25,24.9,100,81,100,100,0
9/27/23 12:28,0:14:10,25,24.9,100,78,100,100,0
9/27/23 12:28,0:14:11,25.1,24.9,100,75,100,100,0
9/27/23 12:28,0:14:12,25.1,24.9,100,79,100,100,0
9/27/23 12:28,0:14:13,25.1,24.9,100,74,100,100,0
9/27/23 12:28,0:14:14,25.1,24.9,100,76,100,100,0
9/27/23 12:28,0:14:15,25.1,25,100,76,100,100,0
9/27/23 12:28,0:14:16,25.1,25,100,76,100,100,0
9/27/23 12:28,0:14:17,25.1,25,100,73,100,100,0
9/27/23 12:28,0:14:18,25.1,25,100,74,100,100,0
9/27/23 12:28,0:14:19,25.1,25,100,76,100,100,0
9/27/23 12:28,0:14:20,25.1,25,100,77,100,100,0
9/27/23 12:28,0:14:21,25.1,25,100,76,100,100,0
9/27/23 12:28,0:14:22,25.1,25,100,76,100,100,0
9/27/23 12:28,0:14:23,25.2,25,100,78,100,100,0
9/27/23 12:28,0:14:24,25.2,25,100,76,100,100,0
9/27/23 12:28,0:14:25,25.2,25,100,74,100,100,0
9/27/23 12:28,0:14:26,25.2,25,100,78,100,100,0
9/27/23 12:28,0:14:27,25.2,25.1,100,73,100,100,0
9/27/23 12:28,0:14:28,25.2,25.1,100,79,100,100,0
9/27/23 12:28,0:14:29,25.2,25.1,100,73,100,100,0
9/27/23 12:28,0:14:30,25.2,25.1,100,73,100,100,0
9/27/23 12:28,0:14:31,25.2,25.1,100,77,100,100,0
9/27/23 12:28,0:14:32,25.2,25.1,100,76,100,100,0
9/27/23 12:28,0:14:33,25.2,25.1,100,76,100,100,0
9/27/23 12:28,0:14:34,25.3,25.1,100,74,100,100,0
9/27/23 12:28,0:14:36,25.3,25.1,100,74,100,100,0
9/27/23 12:28,0:14:38,25.3,25.2,100,77,100,100,0
9/27/23 12:28,0:14:39,25.3,25.2,100,78,100,100,0
9/27/23 12:28,0:14:40,25.3,25.2,100,76,100,100,0
9/27/23 12:28,0:14:42,25.3,25.2,100,76,100,100,0
9/27/23 12:28,0:14:43,25.3,25.2,100,73,100,100,0
9/27/23 12:28,0:14:44,25.3,25.2,100,76,100,100,0
9/27/23 12:28,0:14:47,25.4,25.2,100,76,100,100,0
9/27/23 12:28,0:14:48,25.4,25.2,100,74,100,100,0
9/27/23 12:28,0:14:49,25.4,25.2,100,79,100,100,0
9/27/23 12:28,0:14:50,25.4,25.3,100,74,100,100,0
9/27/23 12:28,0:14:51,25.4,25.3,100,78,100,100,0
9/27/23 12:28,0:14:52,25.4,25.3,100,78,100,100,0
9/27/23 12:28,0:14:53,25.4,25.3,100,76,100,100,0
9/27/23 12:28,0:14:54,25.4,25.3,100,77,100,100,0
9/27/23 12:28,0:14:55,25.4,25.3,100,76,100,100,0
9/27/23 12:28,0:14:56,25.4,25.3,100,76,100,100,0
9/27/23 12:28,0:14:57,25.4,25.3,100,79,100,100,0
9/27/23 12:28,0:14:58,25.4,25.3,100,74,100,100,0
9/27/23 12:28,0:14:59,25.5,25.3,100,73,100,100,0
9/27/23 12:28,0:15:00,25.5,25.3,100,74,100,100,0
9/27/23 12:28,0:15:01,25.5,25.4,100,76,100,100,0
9/27/23 12:28,0:15:02,25.5,25.4,100,76,100,100,0
9/27/23 12:28,0:15:03,25.5,25.4,100,78,100,100,0
9/27/23 12:28,0:15:04,25.5,25.4,100,78,100,100,0
9/27/23 12:28,0:15:05,25.5,25.4,100,77,100,100,0
9/27/23 12:28,0:15:06,25.5,25.5,100,73,100,100,0
9/27/23 12:28,0:15:07,25.5,25.5,100,77,100,100,0
9/27/23 12:28,0:15:08,25.5,25.4,100,75,100,100,0
9/27/23 12:29,0:15:09,25.5,25.4,100,78,100,100,0
9/27/23 12:29,0:15:10,25.5,25.4,100,74,100,100,0
9/27/23 12:29,0:15:11,25.6,25.4,100,76,100,100,0
9/27/23 12:29,0:15:12,25.6,25.5,100,78,100,100,0
9/27/23 12:29,0:15:13,25.6,25.5,100,79,100,100,0
9/27/23 12:29,0:15:14,25.6,25.5,100,78,100,100,0
9/27/23 12:29,0:15:15,25.6,25.5,100,75,100,100,0
9/27/23 12:29,0:15:16,25.6,25.5,100,78,100,100,0
9/27/23 12:29,0:15:17,25.6,25.6,100,77,100,100,0
9/27/23 12:29,0:15:18,25.6,25.6,100,79,100,100,0
9/27/23 12:29,0:15:19,25.6,25.6,100,76,100,100,0
9/27/23 12:29,0:15:20,25.6,25.6,100,76,100,100,0
9/27/23 12:29,0:15:21,25.6,25.6,100,75,100,100,0
9/27/23 12:29,0:15:22,25.6,25.6,100,76,100,100,0
9/27/23 12:29,0:15:23,25.7,25.6,100,77,100,100,0
9/27/23 12:29,0:15:24,25.7,25.6,100,79,100,100,0
9/27/23 12:29,0:15:25,25.7,25.6,100,78,100,100,0
9/27/23 12:29,0:15:26,25.7,25.6,100,78,100,100,0
9/27/23 12:29,0:15:27,25.7,25.6,100,75,100,100,0
9/27/23 12:29,0:15:28,25.7,25.6,100,75,100,100,0
9/27/23 12:29,0:15:29,25.7,25.6,100,76,100,100,0
9/27/23 12:29,0:15:30,25.7,25.6,100,82,100,100,0
9/27/23 12:29,0:15:31,25.7,25.7,100,78,100,100,0
9/27/23 12:29,0:15:32,25.7,25.7,100,78,100,100,0
9/27/23 12:29,0:15:33,25.7,25.7,100,79,100,100,0
9/27/23 12:29,0:15:34,25.7,25.6,100,74,100,100,0
9/27/23 12:29,0:15:35,25.8,25.7,100,74,100,100,0
9/27/23 12:29,0:15:36,25.8,25.7,100,79,100,100,0
9/27/23 12:29,0:15:37,25.8,25.7,100,78,100,100,0
9/27/23 12:29,0:15:38,25.8,25.7,100,74,100,100,0
9/27/23 12:29,0:15:39,25.8,25.7,100,78,100,100,0
9/27/23 12:29,0:15:40,25.8,25.7,100,74,100,100,0
9/27/23 12:29,0:15:41,25.8,25.7,100,76,100,100,0
9/27/23 12:29,0:15:42,25.8,25.7,100,74,100,100,0
9/27/23 12:29,0:15:43,25.8,25.8,100,80,100,100,0
9/27/23 12:29,0:15:44,25.8,25.8,100,74,100,100,0
9/27/23 12:29,0:15:45,25.8,25.8,100,78,100,100,0
9/27/23 12:29,0:15:46,25.8,25.8,100,76,100,100,0
9/27/23 12:29,0:15:47,25.9,25.8,100,76,100,100,0
9/27/23 12:29,0:15:49,25.9,25.8,100,76,100,100,0
9/27/23 12:29,0:15:50,25.9,25.8,100,78,100,100,0
9/27/23 12:29,0:15:51,25.9,25.8,100,78,100,100,0
